026550_1..S03R,1,265,186,8,0,1557,660,283,1
029250_2..S01R,2,265,213,8,0,4317,580,293,1
028250_3..S42R,3,265,203,2,0,1737,690,287,1
026550_1..S03R,1,269,186,8,0,1449,660,304,1
029250_2..S01R,2,269,213,8,0,4134,580,319,1
028250_3..S42R,3,269,203,3,0,1554,600,307,1
026550_1..S03R,1,271,186,7,0,1251,660,304,1
021900_2..S08R,2,271,139,8,0,0,580,319,1
028250_3..S42R,3,271,203,3,0,1371,600,307,1
026550_1..S03R,1,274,186,7,0,1100,660,305,1
029250_2..S01R,2,274,213,8,0,3767,564,319,1
026250_3..S42R,3,274,183,3,0,0,600,307,1
026550_1..S03R,1,278,186,7,0,915,660,305,1
029250_2..S01R,2,278,213,9,0,3584,540,318,1
028250_3..S42R,3,278,203,3,0,1004,555,307,1
026550_1..S03R,1,280,186,7,0,729,660,304,1
029250_2..S01R,2,280,213,9,0,3401,540,319,1
028250_3..S42R,3,280,203,4,0,821,510,307,1
026550_1..S03R,1,284,186,7,0,548,660,305,1
029250_2..S01R,2,284,213,9,0,3217,516,319,1
028250_3..S42R,3,284,203,3,0,598,510,306,1
026550_1..S03R,1,286,186,7,0,366,660,305,1
029250_2..S01R,2,286,213,8,0,3034,516,319,1
028250_3..S42R,3,286,203,4,0,404,487.5,306,1
026550_1..S03R,1,290,186,7,0,148,660,320,1
029250_2..S01R,2,290,213,9,0,2850,500,330,1
028250_3..S42R,3,290,203,4,0,213,487.5,321,1
026550_1..S03R,1,293,186,7,0,10,660,320,1
024900_2..S08R,2,293,169,9,0,0,500,330,1
028250_3..S42R,3,293,203,4,0,37,487.5,321,1
032500_1..S03R,1,296,205,7,0,3290,660,320,1
029250_2..S01R,2,296,213,9,0,2512,468,330,1
031750_3..S01R,3,296,198,4,0,2000,420,321,1
032500_1..S03R,1,299,205,7,0,3107,660,319,1
029250_2..S01R,2,299,213,8,0,2349,468,331,1
031750_3..S01R,3,299,198,4,0,1817,420,321,1
032500_1..S03R,1,302,205,8,0,2923,660,320,1
029250_2..S01R,2,302,213,9,0,2140,460,330,1
033150_3..S01R,3,302,212,5,0,2473,420,321,1
032500_1..S03R,1,305,205,7,0,2740,660,336,3
029250_2..S01R,2,305,213,9,0,1936,460,345,3
033150_3..S01R,3,305,212,5,0,2290,420,333,3
032500_1..S03R,1,308,205,7,0,2556,660,336,3
026400_2..S08R,2,308,184,9,0,0,460,346,3
033150_3..S01R,3,308,212,5,0,2106,420,333,3
034100_1..S03R,1,311,221,8,0,3332,660,335,3
029250_2..S01R,2,311,213,10,0,1678,420,347,3
033150_3..S01R,3,311,212,5,0,1922,420,333,3
034100_1..S03R,1,315,221,9,0,3147,660,335,3
029250_2..S01R,2,314,213,10,0,1559,420,348,3
030150_3..S01R,3,314,182,5,0,0,420,332,3
034100_1..S03R,1,318,221,9,0,2963,660,335,3
029250_2..S01R,2,318,213,10,0,1323,420,347,3
034750_3..S01R,3,318,228,6,0,2513,420,332,3
034100_1..S03R,1,360,221,11,0,309,660,376,1
036300_2..S05R,2,360,243,14,0,2859,420,380,1
034750_3..S01R,3,360,228,8,0,0,420,379,1
034100_1..S03R,1,363,221,11,0,79,660,387,1
032050_2..S01R,2,363,201,15,0,0,420,390,1
037900_3..S01R,3,363,259,8,0,1654,420,389,1
034100_1..S03R,1,366,221,12,0,0,660,387,1
036300_2..S05R,2,366,243,16,0,2535,422.7272727272727272727272727,390,1
037900_3..S01R,3,366,259,8,0,1467,420,389,1
039500_1..S03R,1,370,275,12,0,3078,663.75,387,1
036300_2..S05R,2,370,243,17,0,2373,427.5,389,1
037900_3..S01R,3,369,259,7,0,1278,420,389,1
039500_1..S03R,1,372,275,12,0,2889,663.75,394,1
036300_2..S05R,2,372,243,16,0,2144,427.5,400,1
037900_3..S01R,3,372,259,8,0,1089,420,399,1
039500_1..S03R,1,376,275,12,0,2702,671.25,394,2
040900_2..S05R,2,376,249,17,0,4862,432.5,390,2
037900_3..S01R,3,375,259,9,0,902,420,399,2
039500_1..S03R,1,379,275,12,0,2514,671.25,402,3
040900_2..S05R,2,379,249,16,0,4674,432.5,399,3
037900_3..S01R,3,379,259,9,0,714,420,399,3
035700_1..S03R,1,382,237,13,0,0,676.6666666666666666666666667,401,3
040900_2..S05R,2,382,249,17,0,4482,436.1538461538461538461538462,400,3
037900_3..S01R,3,382,259,9,0,594,420,400,3
041250_1..S04R,1,385,253,14,0,3093,683.3333333333333333333333333,400,3
034100_2..S01R,2,385,221,18,0,0,439.2857142857142857142857143,400,3
037900_3..S01R,3,385,259,10,0,333,420,399,3
041250_1..S04R,1,389,253,13,0,2906,683.3333333333333333333333333,412,3
040900_2..S05R,2,388,249,17,0,4106,442.5,416,3
037900_3..S01R,3,388,259,9,0,351,420,409,3
036500_1..S03R,1,391,245,13,0,0,687,412,1
035100_2..S01R,2,391,231,17,0,0,442.5,416,1
037900_3..S01R,3,391,259,10,0,184,420,421,1
041250_1..S04R,1,394,253,13,0,2528,690,413,3
035100_2..S01R,2,394,231,17,0,0,442.5,415,3
037900_3..S01R,3,394,259,10,0,35,420,410,3
041250_1..S04R,1,398,253,13,0,2338,693,419,2
040900_2..S05R,2,398,249,18,0,3538,447.5,415,2
041500_3..S01R,3,398,255,10,0,1738,420,421,2
041250_1..S04R,1,400,253,15,0,2145,697.5,419,2
040900_2..S05R,2,400,249,18,0,3345,452.5,416,2
041500_3..S01R,3,400,255,11,0,1545,425,421,2
041250_1..S04R,1,404,253,15,0,1952,700.9090909090909090909090909,427,2
040900_2..S05R,2,404,249,17,0,3152,452.5,423,2
041500_3..S01R,3,404,255,11,0,1352,426,429,2
041250_1..S04R,1,407,253,15,0,1766,702.5,426,2
040900_2..S05R,2,407,249,18,0,2966,454.6153846153846153846153846,423,2
041500_3..S01R,3,407,255,11,0,1166,435,429,2
041250_1..S04R,1,410,253,16,0,1580,707.5,425,2
040900_2..S05R,2,410,249,19,0,2780,459.2307692307692307692307692,423,2
044200_3..S01R,3,410,282,12,0,2630,441.4285714285714285714285714,428,2
041250_1..S04R,1,413,253,15,0,1365,707.5,432,2
040900_2..S05R,2,413,249,19,0,2678,459.2307692307692307692307692,431,2
044200_3..S01R,3,413,282,12,0,2444,445,435,2
041250_1..S04R,1,417,253,17,0,1181,713.0769230769230769230769231,432,3
040900_2..S05R,2,417,249,20,0,2421,466.1538461538461538461538462,431,3
044800_3..S01R,3,417,288,13,0,2618,450,428,3
047600_1..S03R,1,446,316,22,0,3521,720,464,3
040900_2..S05R,2,446,249,22,0,573,512,464,3
047200_3..S01R,3,446,312,15,0,2321,480,462,3
047600_1..S03R,1,449,316,21,0,3326,720,471,3
040900_2..S05R,2,449,249,22,0,464,514.2857142857142857142857143,469,3
047200_3..S01R,3,449,312,15,0,2126,480,469,3
047600_1..S03R,1,476,316,25,0,1718,720,496,3
049500_2..S05R,2,476,335,24,0,4178,542,496,3
046800_3..S03R,3,476,308,18,0,0,516,494,3
045400_1..S04R,1,479,294,24,0,0,720,496,3
049500_2..S05R,2,479,335,23,0,3991,546.4285714285714285714285714,496,3
047200_3..S01R,3,479,312,17,0,350,520,494,3
047600_1..S03R,1,482,316,24,0,1342,720,504,2
049500_2..S05R,2,482,335,24,0,3804,548,503,2
047200_3..S01R,3,482,312,18,0,185,525,506,2
046100_1..S03R,1,485,301,24,0,0,720,503,3
049500_2..S05R,2,485,335,23,0,3616,548,501,3
047200_3..S01R,3,485,312,18,0,0,529.0909090909090909090909091,500,3
047600_1..S03R,1,489,316,24,0,942,720,506,2
049500_2..S05R,2,488,335,23,0,3428,548,502,2
050500_3..S01R,3,488,305,18,0,1808,534,504,2
046650_1..S04R,1,491,307,25,0,0,720,511,2
049500_2..S05R,2,491,335,23,0,3240,554,508,2
050500_3..S01R,3,491,305,18,0,1620,543,512,2
046800_1..S03R,1,495,308,25,0,0,720,513,3
049500_2..S05R,2,495,335,23,0,3052,559.2857142857142857142857143,517,3
050500_3..S01R,3,495,305,18,0,1432,546.6666666666666666666666667,511,3
047200_1..S03R,1,498,312,24,0,0,720,515,3
044800_2..S06R,2,498,288,24,0,0,560,517,3
050500_3..S01R,3,498,305,19,0,1244,549,512,3
049400_1..S12R,1,501,334,24,0,0,720,523,2
045300_2..S07R,2,500,293,23,0,0,563.5714285714285714285714286,523,2
050500_3..S01R,3,500,305,19,0,1056,549,525,2
047600_1..S03R,1,504,316,24,0,0,720,522,3
049500_2..S05R,2,504,335,22,0,2387,567.6923076923076923076923077,523,3
048900_3..S01R,3,504,329,18,0,0,553.3333333333333333333333333,520,3
048150_1..S04R,1,507,322,24,0,0,716,525,2
045450_2..S05R,2,507,295,23,0,0,565.7142857142857142857142857,523,2
050500_3..S01R,3,507,305,18,0,682,560,524,2
048400_1..S03R,1,510,324,23,0,0,715.7142857142857142857142857,529,2
049500_2..S05R,2,510,335,22,0,1930,567.6923076923076923076923077,526,2
050500_3..S01R,3,510,305,18,0,652,558.75,532,2
052200_1..S12R,1,514,322,22,0,967,715,532,3
049500_2..S05R,2,514,335,22,0,1688,567.5,537,3
049750_3..S01R,3,514,338,17,0,0,558.75,530,3
052200_1..S12R,1,516,322,23,0,779,710.7692307692307692307692308,534,1
049500_2..S05R,2,516,335,23,0,1456,560.7692307692307692307692308,538,1
050500_3..S01R,3,516,305,17,0,211,570,535,1
052200_1..S12R,1,520,322,23,0,591,710,537,2
049500_2..S05R,2,520,335,22,0,1214,559.0909090909090909090909091,537,2
050500_3..S01R,3,520,305,18,0,33,558.75,542,2
049550_1..S04R,1,523,336,23,0,0,706.1538461538461538461538462,543,2
049500_2..S05R,2,523,335,23,0,1031,550,541,2
052900_3..S01R,3,523,329,18,0,1181,558.75,547,2
052200_1..S12R,1,526,322,24,0,190,700,545,2
049500_2..S05R,2,526,335,24,0,890,542.3076923076923076923076923,545,2
052900_3..S01R,3,526,329,18,0,994,570,549,2
054650_1..S12R,1,529,347,23,0,1497,700,548,2
049500_2..S05R,2,529,335,23,0,680,540,545,2
052900_3..S01R,3,529,329,18,0,807,570,548,2
050400_1..S03R,1,532,304,24,0,0,692.3076923076923076923076923,554,2
049500_2..S05R,2,532,335,22,0,543,540,552,2
052900_3..S01R,3,532,329,17,0,652,570,554,2
076350_1..S03R,1,755,484,16,0,2227,660,772,3
070600_2..S01R,2,755,426,17,0,0,420,781,3
075750_3..S01R,3,755,478,13,0,877,420,769,3
076350_1..S03R,1,758,484,15,0,2041,660,779,2
073000_2..S01R,2,758,450,16,0,1461,420,776,2
075750_3..S01R,3,758,478,12,0,695,420,778,2
073350_1..S03R,1,761,454,16,0,0,660,778,2
073000_2..S01R,2,761,450,17,0,1239,420,776,2
075750_3..S01R,3,761,478,12,0,504,420,777,2
079950_1..S03R,1,771,520,15,0,3396,660,791,1
073000_2..S01R,2,771,450,17,0,451,420,798,1
075750_3..S01R,3,771,478,12,0,0,420,794,1
074550_1..S03R,1,774,466,15,0,0,660,791,1
073000_2..S01R,2,774,450,16,0,240,420,793,1
078150_3..S01R,3,774,502,11,0,1142,420,794,1
079950_1..S03R,1,777,520,15,0,3026,660,793,3
073000_2..S01R,2,777,450,16,0,95,420,797,3
076550_3..S01R,3,777,486,12,0,0,420,793,3
079950_1..S03R,1,781,520,16,0,2839,660,804,3
073000_2..S01R,2,780,450,17,0,0,420,810,3
078150_3..S01R,3,780,502,13,0,769,420,802,3
075750_1..S03R,1,784,478,15,0,0,660,803,3
079400_2..S01R,2,784,514,16,0,3643,420,810,3
078150_3..S01R,3,784,502,13,0,610,420,802,3
079950_1..S03R,1,787,520,16,0,2467,660,802,3
079400_2..S01R,2,787,514,16,0,3457,420,805,3
078150_3..S01R,3,787,502,13,0,407,420,802,3
079950_1..S03R,1,790,520,16,0,2281,660,813,3
079400_2..S01R,2,790,514,16,0,3271,420,819,3
078150_3..S01R,3,790,502,14,0,230,420,809,3
079950_1..S03R,1,793,520,16,0,2093,660,811,3
079400_2..S01R,2,793,514,16,0,3083,420,820,3
078150_3..S01R,3,793,502,14,0,59,420,809,3
079950_1..S03R,1,796,520,16,0,1908,660,820,3
079400_2..S01R,2,796,514,16,0,2848,420,827,3
082150_3..S01R,3,796,502,14,0,2238,420,818,3
079950_1..S03R,1,799,520,16,0,1612,660,818,3
079400_2..S01R,2,799,514,16,0,2676,420,827,3
082150_3..S01R,3,799,502,13,0,2051,420,817,3
079950_1..S03R,1,802,520,15,0,1409,660,817,2
079400_2..S01R,2,802,514,17,0,2427,420,814,2
082150_3..S01R,3,802,502,13,0,1865,420,817,2
079950_1..S03R,1,805,520,15,0,1191,660,824,2
079400_2..S01R,2,805,514,16,0,2242,420,824,2
083750_3..S01R,3,805,518,13,0,2639,420,826,2
078150_1..S03R,1,809,502,15,0,0,660,832,1
079400_2..S01R,2,809,514,16,0,2057,420,836,1
079750_3..S01R,3,809,518,13,0,0,420,834,1
079950_1..S03R,1,812,520,15,0,755,660,831,2
079400_2..S01R,2,812,514,17,0,1878,420,830,2
083750_3..S01R,3,812,518,13,0,2268,420,834,2
078750_1..S03R,1,815,508,16,0,0,660,830,3
077000_2..S01R,2,815,490,16,0,0,420,831,3
084550_3..S01R,3,815,526,13,0,2563,420,826,3
079950_1..S03R,1,817,520,15,0,314,660,835,2
079400_2..S01R,2,817,514,15,0,1499,420,831,2
084550_3..S01R,3,817,526,13,0,2377,420,834,2
079950_1..S03R,1,821,520,16,0,95,660,845,3
079400_2..S01R,2,821,514,16,0,1270,423,850,3
084550_3..S01R,3,821,526,14,0,2191,420,842,3
080550_1..S03R,1,825,486,16,0,522,660,845,3
077800_2..S01R,2,824,498,16,0,0,423,850,3
084550_3..S01R,3,824,526,13,0,2005,420,841,3
080550_1..S03R,1,827,486,16,0,322,660,845,3
079400_2..S01R,2,827,514,15,0,609,423.3333333333333333333333333,845,3
084550_3..S01R,3,827,526,13,0,1819,420,842,3
080550_1..S03R,1,830,486,16,0,101,660,848,2
079400_2..S01R,2,830,514,16,0,471,426,846,2
084550_3..S01R,3,830,526,13,0,1633,420,850,2
080550_1..S03R,1,833,486,15,0,0,660,856,2
078600_2..S01R,2,833,506,16,0,0,426,852,2
084550_3..S01R,3,833,526,12,0,1447,420,858,2
085650_1..S03R,1,852,537,15,0,2040,660,875,3
087300_2..S01R,2,851,553,15,0,4050,433.3333333333333333333333333,877,3
084550_3..S01R,3,851,526,13,0,401,420,874,3
085650_1..S03R,1,854,537,14,0,1854,660,874,3
087300_2..S01R,2,854,553,15,0,3864,433.3333333333333333333333333,885,3
084550_3..S01R,3,854,526,12,0,212,420,873,3
085650_1..S03R,1,857,537,15,0,1637,660,873,2
087300_2..S01R,2,857,553,15,0,3678,435,870,2
084550_3..S01R,3,857,526,13,0,59,425,873,2
085650_1..S03R,1,860,537,15,0,1436,663,879,1
087300_2..S01R,2,860,553,15,0,3493,436.6666666666666666666666667,879,1
086150_3..S01R,3,860,542,13,0,793,426,882,1
085650_1..S03R,1,864,537,15,0,1227,663.3333333333333333333333333,887,1
087300_2..S01R,2,863,553,15,0,3307,438.75,891,1
086150_3..S01R,3,863,542,12,0,575,426,890,1
084150_1..S03R,1,867,522,15,0,0,666,888,1
087300_2..S01R,2,867,553,16,0,3121,440,890,1
086150_3..S01R,3,867,542,13,0,364,432,890,1
084150_1..S03R,1,869,522,15,0,0,666,887,1
087300_2..S01R,2,869,553,16,0,2935,440,887,1
086150_3..S01R,3,869,542,13,0,200,432,890,1
086550_1..S03R,1,892,546,16,0,0,677.5,914,1
087300_2..S01R,2,892,553,16,0,1435,450,923,1
091200_3..S01R,3,892,552,14,0,1869,450,916,1
087100_1..S03R,1,896,551,16,0,0,680,913,1
087300_2..S01R,2,896,553,16,0,1258,453,923,1
091200_3..S01R,3,896,552,13,0,1683,450,915,1
087100_1..S03R,1,899,551,16,0,0,680,918,3
087300_2..S01R,2,899,553,15,0,1098,453.3333333333333333333333333,923,3
091200_3..S01R,3,899,552,13,0,1497,450,915,3
087600_1..S03R,1,902,556,17,0,0,682.5,918,3
087300_2..S01R,2,902,553,15,0,939,453.3333333333333333333333333,923,3
093000_3..S01R,3,902,570,13,0,2391,450,915,3
087600_1..S03R,1,905,556,17,0,0,683.0769230769230769230769231,925,2
087300_2..S01R,2,905,553,16,0,792,456,924,2
093000_3..S01R,3,905,570,14,0,2206,450,924,2
088200_1..S03R,1,908,562,17,0,0,685,925,2
087300_2..S01R,2,908,553,15,0,617,456,922,2
093000_3..S01R,3,908,570,13,0,2020,450,924,2
091900_1..S03R,1,911,559,17,0,1982,687.5,931,1
094300_2..S01R,2,911,583,16,0,4742,458.1818181818181818181818182,936,1
093000_3..S01R,3,911,570,13,0,1832,450,933,1
088800_1..S03R,1,915,568,18,0,0,687.6923076923076923076923077,932,1
086300_2..S01R,2,915,543,16,0,0,458.1818181818181818181818182,937,1
093000_3..S01R,3,914,570,12,0,1645,450,933,1
091900_1..S03R,1,918,559,17,0,1608,690,937,3
094300_2..S01R,2,917,583,16,0,4368,460.9090909090909090909090909,936,3
090400_3..S01R,3,917,544,13,0,0,450,933,3
089400_1..S03R,1,920,574,18,0,0,690,936,3
094300_2..S01R,2,920,583,16,0,4177,462,936,3
093000_3..S01R,3,920,570,13,0,1267,450,933,3
091900_1..S03R,1,924,559,18,0,1304,690,942,3
094300_2..S01R,2,924,583,16,0,3990,462,944,3
093000_3..S01R,3,924,570,13,0,1080,450,938,3
091900_1..S03R,1,927,559,18,0,1111,690,948,2
088000_2..S01R,2,927,560,17,0,0,463.6363636363636363636363636,944,2
093000_3..S01R,3,927,570,13,0,892,450,951,2
090400_1..S03R,1,930,544,19,0,0,690,948,1
095550_2..S01R,2,930,596,17,0,4425,466.3636363636363636363636364,950,1
091800_3..S01R,3,930,558,14,0,0,450,951,1
091900_1..S03R,1,933,559,18,0,713,690,953,3
095550_2..S01R,2,933,596,17,0,4238,466.3636363636363636363636364,960,3
092400_3..S03R,3,933,564,13,0,0,450,950,3
090900_1..S03R,1,936,549,19,0,0,690,954,1
089000_2..S01R,2,936,570,16,0,0,466.3636363636363636363636364,959,1
093000_3..S01R,3,936,570,14,0,264,455,959,1
091900_1..S03R,1,939,559,19,0,318,690,957,1
089700_2..S01R,2,939,577,16,0,0,468,959,1
093000_3..S01R,3,939,570,13,0,110,455,958,1
091900_1..S03R,1,943,559,19,0,103,690,965,1
095550_2..S01R,2,943,596,17,0,3679,471,966,1
096200_3..S01R,3,943,602,13,0,1879,456,967,1
097300_1..S03R,1,946,613,20,0,3162,690,965,1
095550_2..S01R,2,946,596,17,0,3492,471.8181818181818181818181818,967,1
096200_3..S01R,3,945,602,14,0,1692,460,967,1
097300_1..S03R,1,949,613,20,0,2976,690,969,3
095550_2..S01R,2,949,596,17,0,3306,471.8181818181818181818181818,975,3
093800_3..S01R,3,949,578,13,0,0,460,966,3
092400_1..S,1,952,564,19,0,0,690,968,2
090550_2..S01R,2,952,546,18,0,0,472.5,964,2
096200_3..S01R,3,952,602,14,0,1318,465,966,2
097300_1..S03R,1,955,613,20,0,2602,690,971,1
091150_2..S01R,2,955,552,18,0,0,475,976,1
096200_3..S01R,3,955,602,15,0,1132,467.1428571428571428571428571,974,1
097300_1..S03R,1,958,613,19,0,2416,690,977,3
095550_2..S01R,2,958,596,18,0,2409,477.2727272727272727272727273,977,3
096200_3..S01R,3,958,602,14,0,946,467.1428571428571428571428571,973,3
097300_1..S03R,1,961,613,20,0,2230,690,982,2
095550_2..S01R,2,961,596,19,0,2192,477.5,981,2
096200_3..S01R,3,961,602,13,0,760,470,983,2
097300_1..S03R,1,964,613,19,0,2044,690,982,2
095550_2..S01R,2,964,596,19,0,1994,477.5,981,2
096200_3..S01R,3,964,602,13,0,543,470,982,2
097300_1..S03R,1,967,613,20,0,1858,690,988,2
095550_2..S01R,2,967,596,19,0,1784,477.5,987,2
096200_3..S01R,3,967,602,14,0,349,475,989,2
094400_1..S03R,1,970,584,21,0,0,690,988,2
095550_2..S01R,2,970,596,19,0,1595,480,985,2
096200_3..S01R,3,970,602,15,0,186,475.7142857142857142857142857,989,2
097300_1..S03R,1,973,613,21,0,1493,690,990,3
095550_2..S01R,2,973,596,18,0,1411,480,994,3
096200_3..S01R,3,973,602,15,0,4,475.7142857142857142857142857,988,3
097300_1..S03R,1,977,613,23,0,1265,690,995,2
093550_2..S01R,2,977,576,19,0,0,480,994,2
098900_3..S01R,3,977,629,15,0,1449,480,996,2
097300_1..S03R,1,980,613,23,0,1102,690,999,3
095550_2..S01R,2,980,596,21,0,987,480,1001,3
096800_3..S01R,3,980,608,15,0,0,480,996,3
095650_1..S03R,1,983,597,23,0,0,690,1001,2
095550_2..S01R,2,983,596,21,0,828,480,1000,2
098900_3..S01R,3,983,629,14,0,1076,480,1002,2
097300_1..S03R,1,986,613,23,0,707,690,1003,2
095550_2..S01R,2,986,596,20,0,625,480,1000,2
101600_3..S01R,3,986,616,15,0,2509,480,1002,2
097300_1..S03R,1,989,613,22,0,508,690,1007,2
095550_2..S01R,2,989,596,20,0,387,480,1005,2
101600_3..S01R,3,989,616,14,0,2322,480,1010,2
097300_1..S03R,1,992,613,21,0,367,690,1011,3
095550_2..S01R,2,992,596,20,0,211,480,1012,3
101600_3..S01R,3,992,616,15,0,2136,480,1010,3
096900_1..S03R,1,995,609,21,0,0,690,1016,1
095550_2..S01R,2,995,596,20,0,45,480,1021,1
101600_3..S01R,3,995,616,14,0,1950,480,1017,1
097300_1..S03R,1,998,613,21,0,0,690,1016,1
097050_2..S01R,2,998,611,20,0,797,480,1021,1
101600_3..S01R,3,998,616,14,0,1763,480,1017,1
101700_1..S03R,1,1002,617,21,0,2447,690,1021,2
097050_2..S01R,2,1002,611,20,0,576,480,1020,2
101600_3..S01R,3,1002,616,14,0,1577,480,1023,2
101700_1..S03R,1,1021,617,22,0,1247,690,1039,2
100000_2..S01R,2,1021,600,21,0,1395,480,1037,2
101600_3..S01R,3,1021,616,16,0,521,480,1039,2
102100_1..S03R,1,1046,621,23,0,0,690,1064,3
101400_2..S01R,2,1046,614,20,0,888,480,1062,3
103200_3..S01R,3,1046,632,13,0,0,480,1060,3
103550_1..S04R,1,1049,636,23,0,531,690,1069,1
101400_2..S01R,2,1049,614,19,0,664,480,1069,1
107350_3..S01R,3,1049,674,13,0,2250,480,1070,1
102600_1..S03R,1,1052,626,22,0,0,690,1068,2
101400_2..S01R,2,1051,614,20,0,348,480,1065,2
107350_3..S01R,3,1051,674,13,0,2063,480,1069,2
103550_1..S04R,1,1055,636,23,0,251,690,1075,1
108750_2..S01R,2,1055,688,21,0,4666,477.5,1077,1
107350_3..S01R,3,1055,674,14,0,1876,480,1078,1
103550_1..S04R,1,1058,636,22,0,27,690,1075,2
108750_2..S01R,2,1058,688,20,0,4479,477.2727272727272727272727273,1074,2
107350_3..S01R,3,1058,674,14,0,1689,480,1077,2
109150_1..S03R,1,1061,692,22,0,3332,690,1079,3
108750_2..S01R,2,1061,688,21,0,4292,474.5454545454545454545454545,1085,3
107350_3..S01R,3,1061,674,13,0,1502,480,1076,3
109150_1..S03R,1,1064,692,21,0,3146,690,1083,1
108750_2..S01R,2,1064,688,20,0,4106,474.5454545454545454545454545,1084,1
107350_3..S01R,3,1064,674,12,0,1316,480,1084,1
104150_1..S03R,1,1068,642,21,0,0,690,1083,2
108750_2..S01R,2,1068,688,20,0,3920,474,1081,2
105400_3..S01R,3,1068,654,13,0,0,480,1084,2
109150_1..S03R,1,1071,692,22,0,2774,690,1089,1
110100_2..S01R,2,1071,661,21,0,4574,471.8181818181818181818181818,1091,1
107350_3..S01R,3,1071,674,14,0,944,480,1096,1
109150_1..S03R,1,1074,692,21,0,2588,690,1093,1
110100_2..S01R,2,1074,661,21,0,4388,471,1099,1
107350_3..S01R,3,1074,674,14,0,760,480,1096,1
105050_1..S03R,1,1077,651,21,0,0,690,1095,3
110800_2..S01R,2,1077,668,21,0,4621,469.0909090909090909090909091,1100,3
107350_3..S01R,3,1077,674,14,0,513,480,1095,3
105500_1..S03R,1,1080,655,21,0,0,690,1096,3
110800_2..S01R,2,1079,668,21,0,4434,469.0909090909090909090909091,1099,3
107350_3..S01R,3,1079,674,13,0,326,480,1095,3
109150_1..S03R,1,1083,692,21,0,2028,690,1102,2
110800_2..S01R,2,1083,668,20,0,4248,468,1100,2
107350_3..S01R,3,1083,674,13,0,184,480,1103,2
105950_1..S03R,1,1086,660,21,0,0,690,1107,2
110800_2..S01R,2,1086,668,20,0,4062,466.3636363636363636363636364,1105,2
107350_3..S01R,3,1086,674,13,0,0,475.7142857142857142857142857,1111,2
106400_1..S03R,1,1089,664,20,0,0,690,1107,1
110800_2..S01R,2,1089,668,20,0,3876,466.3636363636363636363636364,1114,1
111150_3..S01R,3,1089,672,13,0,2076,475,1111,1
109150_1..S03R,1,1092,692,21,0,1447,690,1111,3
110800_2..S01R,2,1092,668,20,0,3690,463.6363636363636363636363636,1114,3
111150_3..S01R,3,1092,672,13,0,1890,475,1110,3
106900_1..S03R,1,1095,669,22,0,0,690,1111,3
105000_2..S01R,2,1095,650,21,0,0,462.5,1113,3
112950_3..S01R,3,1095,690,14,0,2784,470,1111,3
109150_1..S03R,1,1099,692,21,0,1081,690,1117,2
112950_2..S01R,2,1099,690,20,0,4577,460.9090909090909090909090909,1116,2
112950_3..S01R,3,1099,690,14,0,2597,470,1118,2
109150_1..S03R,1,1102,692,21,0,869,690,1121,3
112950_2..S01R,2,1102,690,20,0,4388,460.9090909090909090909090909,1123,3
108900_3..S01R,3,1102,689,12,0,0,474,1117,3
107900_1..S03R,1,1105,679,20,0,0,690,1127,1
105800_2..S01R,2,1104,658,19,0,0,460.9090909090909090909090909,1136,1
112950_3..S01R,3,1104,690,13,0,2222,468,1127,1
109150_1..S03R,1,1108,692,21,0,499,690,1127,3
112950_2..S01R,2,1108,690,20,0,4015,456,1137,3
112950_3..S01R,3,1108,690,14,0,2035,465,1125,3
109150_1..S03R,1,1111,692,21,0,340,690,1129,1
112950_2..S01R,2,1111,690,21,0,3828,455.4545454545454545454545455,1136,1
112950_3..S01R,3,1111,690,14,0,1848,460,1133,1
109150_1..S03R,1,1114,692,20,0,141,690,1133,3
112950_2..S01R,2,1114,690,20,0,3641,453,1137,3
112950_3..S01R,3,1114,690,13,0,1661,460,1133,3
109150_1..S03R,1,1117,692,20,0,15,690,1133,3
112950_2..S01R,2,1117,690,18,0,3455,453.3333333333333333333333333,1137,3
112950_3..S01R,3,1117,690,13,0,1475,456,1132,3
115450_1..S03R,1,1121,715,22,0,3567,686,1138,2
112950_2..S01R,2,1121,690,17,0,3267,453.3333333333333333333333333,1137,2
112950_3..S01R,3,1121,690,14,0,1287,455,1140,2
115450_1..S03R,1,1124,715,22,0,3381,685.7142857142857142857142857,1143,2
112950_2..S01R,2,1124,690,17,0,3081,453.3333333333333333333333333,1141,2
112950_3..S01R,3,1124,690,13,0,1101,450,1151,2
110050_1..S03R,1,1127,661,21,0,0,684,1143,3
112950_2..S01R,2,1126,690,17,0,2894,453.3333333333333333333333333,1141,3
112950_3..S01R,3,1126,690,13,0,914,450,1139,3
115450_1..S03R,1,1129,715,21,0,3008,683.5714285714285714285714286,1147,2
112950_2..S01R,2,1129,690,17,0,2708,450,1144,2
112950_3..S01R,3,1129,690,12,0,728,450,1151,2
115450_1..S03R,1,1133,715,21,0,2823,681.4285714285714285714285714,1151,3
108750_2..S01R,2,1133,688,16,0,0,450,1155,3
112950_3..S01R,3,1133,690,13,0,457,450,1149,3
115450_1..S03R,1,1136,715,22,0,2637,679.2857142857142857142857143,1156,2
109450_2..S01R,2,1136,695,15,0,0,450,1155,2
112950_3..S01R,3,1136,690,13,0,260,450,1158,2
111350_1..S03R,1,1139,674,21,0,0,679.2857142857142857142857143,1156,2
112950_2..S01R,2,1139,690,15,0,2167,450,1153,2
